"YEAR","MONTH","DATE","SITE","TRANSECT","QUAD","SIDE","SP_CODE","FRONDS","AREA","OBS_CODE","NOTES","SCIENTIFIC_NAME","COMMON_NAME","TAXON_KINGDOM","TAXON_PHYLUM","TAXON_CLASS","TAXON_ORDER","TAXON_FAMILY","TAXON_GENUS","GROUP","SURVEY","MOBILITY","GROWTH_MORPH"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",2,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",2,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",2,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",2,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",2,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",1,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",1,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",1,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",1,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",1,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",1,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",1,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",7,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",7,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",7,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",7,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",4,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",4,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",4,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",4,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",6,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",6,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",6,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",12,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",12,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",15,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",14,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",8,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",8,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",8,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",3,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"20","I","MAPY",13,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"40","I","MAPY",2,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"40","I","MAPY",2,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"40","I","MAPY",2,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"40","I","MAPY",2,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"40","I","MAPY",2,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"40","I","MAPY",2,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"40","I","MAPY",2,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"40","I","MAPY",2,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"40","I","MAPY",2,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"40","I","MAPY",2,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"40","I","MAPY",2,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"40","I","MAPY",2,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"40","I","MAPY",1,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"40","I","MAPY",5,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"40","I","MAPY",5,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"40","I","MAPY",6,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"40","I","MAPY",6,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"40","I","MAPY",6,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"40","I","MAPY",6,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"40","I","MAPY",4,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"40","I","MAPY",8,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"40","I","MAPY",10,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"40","I","MAPY",10,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"40","I","MAPY",10,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-17","MOHK",2,"40","I","MAPY",3,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"20","I","MAPY",2,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"20","I","MAPY",2,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"20","I","MAPY",2,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"40","I","MAPY",3,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"40","O","MAPY",3,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"40","O","MAPY",3,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"40","O","MAPY",7,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"40","O","MAPY",7,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"40","O","MAPY",6,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"40","O","MAPY",6,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"40","O","MAPY",6,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"40","O","MAPY",3,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"40","O","MAPY",3,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"40","O","MAPY",6,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"40","O","MAPY",5,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"20","O","MAPY",4,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"20","O","MAPY",4,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"20","O","MAPY",2,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"20","O","MAPY",2,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"20","O","MAPY",2,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"20","O","MAPY",6,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"20","O","MAPY",6,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"20","O","MAPY",6,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"20","O","MAPY",12,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"20","O","MAPY",2,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"20","O","MAPY",2,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"20","O","MAPY",2,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"20","O","MAPY",7,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"20","O","MAPY",2,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"20","O","MAPY",2,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"20","O","MAPY",2,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"20","O","MAPY",6,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"20","O","MAPY",4,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"20","O","MAPY",4,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"20","O","MAPY",4,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-15","CARP",7,"20","O","MAPY",7,20,"126","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-18","IVEE",3,"20","I","MAPY",5,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-18","IVEE",3,"20","I","MAPY",5,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-18","IVEE",3,"20","I","MAPY",5,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-18","IVEE",3,"20","I","MAPY",1,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-18","IVEE",3,"20","I","MAPY",1,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-18","IVEE",3,"20","I","MAPY",1,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-18","IVEE",3,"20","I","MAPY",1,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-18","IVEE",3,"20","I","MAPY",1,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-18","IVEE",3,"20","I","MAPY",1,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-18","IVEE",3,"20","I","MAPY",1,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-18","IVEE",3,"20","I","MAPY",2,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-18","IVEE",3,"20","I","MAPY",2,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-18","IVEE",3,"20","I","MAPY",2,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-18","IVEE",3,"20","I","MAPY",2,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-18","IVEE",3,"20","I","MAPY",2,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-18","IVEE",3,"20","I","MAPY",2,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
2016,8,"2016-08-18","IVEE",3,"20","I","MAPY",2,20,"115","","Macrocystis pyrifera","Giant Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","ALGAE","KELP","SESSILE","SOLITARY"
