"SITE","DATE","FSC_DRY","FSC_CARBON","FSC_NITROGEN","FSC_FRACTION_CANOPY","FROND_DENSITY","PLANT_DENSITY","SURFACE_IRRADIANCE","BOTTOM_IRRADIANCE","SUBSURFACE_IRRADIANCE","PLANT_LOSS_RATE","FROND_LOSS_RATE","CUT_FROND_LOSS_RATE","BLADE_LOSS_RATE","DISSOLVED_LOSS_RATE","CARBON_LOST_AS_PLANTS","CARBON_LOST_AS_FRONDS","CARBON_LOST_AS_CUT_FRONDS","CARBON_LOST_AS_BLADES","CARBON_LOST_AS_DISSOLVED","SE_FSC_dry","SE_FSC_carbon","SE_FSC_nitrogen","SE_FSC_fraction_canopy","SE_frond_density","SE_plant_density","SE_plant_loss_rate","SE_frond_loss_rate","SE_cut_frond_loss_rate","SE_blade_loss_rate","SE_dissolved_loss_rate","SE_carbon_lost_as_plants","SE_carbon_lost_as_fronds","SE_carbon_lost_as_cut_fronds","SE_carbon_lost_as_blades","SE_carbon_lost_as_dissolved"
"AQUE",2009-09-09,0.23177855310259,0.0779935522996672,0.00303261604432462,0.164606531593289,4.04,0.255,699.808213700333,22.1227870864222,172.495311109563,0.00637553003754885,0.0135369804927449,0,0.00931054326658831,0.00221978552348407,0.00047769636496181,0.00101427902242765,0,0.000697606732001035,0.000166320834396204,0.0227560005506036,0.00928936175036777,0.000590801421546774,0.0104703210345774,0.304364959956734,0.0098462876589904,0.00388628059702593,0.003127851430876,0,0.000167219355911543,0.000117566380293563,0.000292290522139246,0.000245998249096841,0,5.71428342973879e-05,1.16832687161652e-05
"AQUE",2010-09-09,0.122856103163956,0.0408534232046488,0.00195716857384107,0.0897684121153027,2.82,0.9,901.444819856663,77.0582867641416,307.444557187568,0.00647324824071455,0.0263693201374227,0,0.00582783895621478,0.00233839115655413,0.000126111736680325,0.000513726746441406,0,0.000113537881528914,4.55565056096787e-05,0.0136656950208067,0.00523737949277045,0.000374313947745957,0.00572304510805849,0.25545869124287,0.0461743510699034,0.00474395989941713,0.00674688976049961,0,0.000109885230381245,0.000146311924528081,9.20023394017653e-05,0.000140724979988074,0,1.21671038264622e-05,4.13613414470178e-06
"AQUE",2011-09-07,0,0,0,-99999,0,0,845.546546892537,71.5475955695642,271.044483122985,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,-99999,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
"AQUE",2012-09-07,0.150755378281431,0.042936982264801,0.00143681916379406,0.020232781231176,5.54,1.44,789.165675099989,87.2416624601123,293.902106836638,0,0.00306015880508018,0,0.00436665913225304,0.0022412568147958,0,9.67623368848402e-05,0,0.000138073926527895,7.08686250526248e-05,0.0129490643954272,0.00474049883819367,0.000258048839866403,0.00307031790807748,0.361408562397677,0.0542070381426927,0,0.000647058691935168,0,7.92329683566776e-05,0.000122523754101457,0,2.15303119416477e-05,0,1.1568367532767e-05,4.71441645527739e-06
"AQUE",2013-09-04,0.456274501347496,0.145920000260314,0.00403980421288246,0.193568908742417,7.385,0.595,843.751229344119,20.5868252883974,195.185318794922,0.00570928443804661,0.0256751392311091,3.12608142410374e-05,0.00932383496386058,0.00258262988525419,0.0007073453076049,0.00318099219863728,3.87302305661124e-06,0.00115516593754186,0.000319971994816178,0.040996694673976,0.0162248374378735,0.000737136832035257,0.0104281326927571,0.513924835962626,0.024160371510353,0.00411075288477829,0.00637773434253886,9.51042364336098e-06,0.000172523162495741,0.000132761009177248,0.000509254822624508,0.000824910839185322,1.15524527503928e-06,9.50777194120676e-05,2.18728028537682e-05
"AQUE",2014-09-05,0,0,0,-99999,0,0,709.563112250145,22.473777036572,173.029838730433,0.0447191729393513,0.01398825758306,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,-99999,0,0,0.0110274223927865,0.00845392218424944,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
"AQUE",2015-09-03,0.0268603242118148,0.00949648950246632,0.00025508912130017,0,1.31,0.45,795.295062035699,47.9992594380997,232.194506864051,0.00846336336991906,0.00521743897446219,0,0.0038232,0.00180648612620793,7.50545654352065e-05,4.6269148303946e-05,0,3.3904796713771e-05,1.6020230402628e-05,0.00252417128792249,0.00106964708156797,4.65765065818518e-05,0,0.0946840977175887,0.0188165557534378,0.00482744560550724,0.0013955227248069,0,5.50147276971085e-05,9.35221067570435e-05,4.33081430736378e-05,1.30776238071894e-05,0,2.87016360014306e-06,1.11161921086806e-06
"AQUE",2016-09-07,0.171575406941681,0.0495637331270329,0.00241060796342165,0.137035382108841,3.125,0.165,767.281294120714,46.919721989362,264.398939568211,0.00513835599424195,0.0268975159386283,0,0.00809952258704849,0.00248706311511467,0.000346541014046954,0.00181402231748084,0,0.000546248016633593,0.00016773251500605,0.0190547293348765,0.00664592056824044,0.000490693607889723,0.0240999991975019,0.250190099058813,0.00701525223970984,0.00385141754703687,0.00657824031660036,0,0.000221184693921199,0.00013020476409819,0.000261507489124051,0.000471902440479733,0,5.42563753323966e-05,1.36372472145517e-05
"AQUE",2017-09-06,0.0475203399949979,0.0149442109632214,0.000520524714504224,0.186657711011886,0.905,0.135,770.193007787904,24.0222229614627,238.189507978117,0,0.00390922572742177,0,0.00966979530616605,0.0026021736634209,0,0.00011786876136911,0,0.000291558194615263,7.84592673744188e-05,0.00577572237455747,0.00204599912408005,0.000104261147957514,0.02696389025709,0.0752101269075942,0.00727071238574363,0,0.0011741223831762,0,0.000207044878213967,0.00015867239695633,0,3.7232244422148e-05,0,3.81807042988233e-05,1.03802594773915e-05
"AQUE",2018-09-06,0.120493210016947,0.041437358601369,0.00218798819768541,0.148114898562249,2.435,0.115,769.721756097718,38.7775080467034,252.742390815941,0,0.0113636222306966,0,0.00902732526459648,0.00265016123684858,0,0.000390774488568812,0,0.000310433446466371,9.11342687155583e-05,0.0135370740864775,0.0054014325774584,0.000411394191242444,0.010204372323802,0.210306375075809,0.0054551965830639,0,0.00296686589963837,0,0.000163998965528901,0.000145764660092414,0,0.000107956956830935,0,2.85119735378939e-05,7.626295712034e-06
"AQUE",2019-09-06,0.133003628124973,0.0388155732124391,0.00225446915221545,0.123652500572043,2.93,0.6,770.483030011842,36.757879481118,261.702112617916,0.00215602723396723,0.0204367700281569,0,0.00697901797842619,0.00246481825678035,7.79471187971061e-05,0.000738853070182553,0,0.000252313298682475,8.91108787716983e-05,0.0137101967361088,0.00482508839363261,0.000433494988713648,0.0184600301754013,0.223909529397701,0.0286337510347713,0.00231155958575841,0.00521340750724708,0,0.000186812048226055,0.000127932338012473,8.36887469325776e-05,0.000201369935431954,0,2.41906257554168e-05,7.31091432245334e-06
"AQUE",2020-09-01,0.336604719149118,0.0960698686899151,0.00452407984317702,0.487913146605965,3.52,0.175,775.881402364961,19.8378561324763,218.975449919906,0,0.0121022709649366,0,0.0120997197618409,0.0037998008054952,0,0.00118050803303844,0,0.00118025917761642,0.000370649061471954,0.0528432527044441,0.0164063018495371,0.00105478779042176,0.0268281627741791,0.366444198938624,0.00939577301347549,0,0.00304015867322004,0,0.000157420054680382,0.000195063739310561,0,0.000333049735552778,0,0.000139050832396915,4.64789952130914e-05
"AQUE",2021-09-07,0.0700915665498026,0.0206168299857052,0.000620804598175891,0.10117486563842,1.715,0.43,767.957921106119,33.5411895297685,245.983420134607,0.0306509141566164,0.0767051488949042,0,0.00747974595196501,0.00238143498444461,0.000692554788384227,0.00173314629017105,0,0.000169004221161629,5.38083201458711e-05,0.00697309114691367,0.00244654010382752,0.000117733501402829,0.00802705640040014,0.128516825853216,0.0178052694483601,0.016185214627082,0.0198106765022416,0,0.000187927184048447,0.000121417268173082,0.000377357532632559,0.000477295606367827,0,1.67770365954989e-05,4.2929288680623e-06
"AQUE",2022-09-01,0.209038891026413,0.054015577540363,0.00389655812010629,0.491531600879805,2.28,0.11,776.560767514046,32.1813590897115,253.836061792149,0,0.00584864114939901,0,0.0116571360062891,0.00370247639632486,0,0.000288711772172037,0,0.000575441766532728,0.000182768696950732,0.0319081744164826,0.00916040562066002,0.000883710384133769,0.0369618641164593,0.219969926247894,0.00482149264092538,0,0.00158495652454865,0,0.000175221398419695,0.000199863332066961,0,8.63170212536283e-05,0,6.66815255479131e-05,2.31992517413355e-05
"AQUE",2023-09-07,0,0,0,-99999,0,0,769.905771874888,53.113403767696,262.095108553575,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,-99999,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
"AQUE",2024-09-09,0,-99999,-99999,-99999,0,0,766.350484499642,79.4476382431934,307.455767251495,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
"AQUE",2002-10-09,1.02290222653937,0.251847299748879,0.0117953666574457,0.505898626050434,8.775,0.39,716.595886527045,40.9655693719614,210.013060870805,0.00381518264641493,0.00758498107148373,0,0.0124793818624718,0.00389822493253921,0.00101713811033321,0.00202217666334056,0,0.00332703727766449,0.00103927741054878,0.114570990236401,0.0337483384725008,0.00235952274984678,0.012690362096971,0.817168134003797,0.0301841809446686,0.00280959998321337,0.00202815670450159,0,0.000168809623873867,0.000197440968794449,0.000756028838097908,0.00057292781455046,0,0.000293791293683121,8.44599479281766e-05
"AQUE",2004-10-06,0.504541207648601,0.144741181631439,0.00519835142420277,0.459892688376101,5.78,0.59,717.536959422238,40.7400161169003,210.541806195549,0,0.0144766026748584,0,0.0114243854859446,0.00318735370374013,0,0.00204269758890594,0,0.00161201942271993,0.000449746385381407,0.0524855135646328,0.0177446462987797,0.00099032390590211,0.0185254352608485,0.458179452480878,0.0377167671085902,0,0.00384673628021755,0,0.000162086081028089,0.000164590663461061,0,0.000572424600777634,0,0.000145692905544287,3.91431163281789e-05
"AQUE",2005-10-05,0.3827837326839,0.0936198206462178,0.00582789065062461,0.385036457500448,4.405,0.17,712.038762009564,41.2596086599958,210.048757347347,0.00222546624612314,0.016707051328963,0.000534734988863816,0.0116333199846389,0.00358754482717091,0.000292175321432492,0.00219342265951348,7.02038808832333e-05,0.00152730647420964,0.000470998859164065,0.0403482114281295,0.0117522453388589,0.00108016509280416,0.0207905239046413,0.356893975039103,0.00788545349551167,0.00230052476216659,0.00399807201202674,0.000120407542703831,0.000173162179490001,0.000191783664575406,0.000304304146609013,0.000565469124952342,1.73398772854173e-05,0.00013323206826077,3.84452288459623e-05
"AQUE",2006-10-05,0.476943002879645,0.143382325410978,0.0059483980550534,0.153416276253115,8.42,1.63,714.328129087818,41.0277462170104,210.276481048349,0.00247026573845739,0.00296364936217417,0.000215240028590946,0.00762729915671448,0.00237217627554155,0.000293990137810764,0.000352708484291434,2.56160479752111e-05,0.00090773664359151,0.000282316359451024,0.0452498588387296,0.0171678473261247,0.00113036366929744,0.0249757019578725,0.550106727148896,0.0647714078795304,0.00245147795670629,0.000734201565938701,4.95260851564048e-05,0.000232036204506651,0.000133739415710739,0.000291350909840264,9.14366035844496e-05,5.90811694459463e-06,9.47549388456915e-05,2.59096588562547e-05
"AQUE",2007-10-08,0.501356862442678,0.167546380609011,0.0068688928290585,0.254979593448644,7.12,0.535,702.174226301758,46.2815368519339,241.196752602291,0,0.0105862716165848,0.000737544313931535,0.0082704882946233,0.00226851813010434,0,0.00138120389517498,9.62283149499457e-05,0.00107906079319151,0.000295976354193148,0.0466292153727278,0.0192972284559785,0.00131348900728396,0.0165046436487954,0.502958717217852,0.0219828496322546,5.8966112490285e-05,0.00265314355979867,0.000121261305701666,0.000161706371246957,0.00012375831791454,6.70414177982586e-06,0.00036336413856376,1.6807785018342e-05,9.27642222139249e-05,2.11164630696572e-05
"AQUE",2008-10-02,0.4255205871678,0.149849228924259,0.00460098807155259,0.248918316540669,6.225,0.545,636.204866011706,23.0178400727308,163.536424696754,0.00493451184967839,0.0263624025748601,4.6186837697834e-05,0.00971087526612523,0.00211201643420424,0.000628734071569678,0.00335898285629429,5.88492629125608e-06,0.00123731755654293,0.000269103962529921,0.0366027896938396,0.0161807122610712,0.000839795665610509,0.0139596600389222,0.426365687006832,0.0223234463193324,0.00347320898236132,0.00637785777670073,1.16506054709889e-05,0.000177069933034975,0.000107084737253795,0.000446377430840005,0.000840736515891121,1.5731803572321e-06,9.98510427861796e-05,1.76455575483439e-05
"AQUE",2009-10-07,0.208458008959243,0.0586307438806239,0.00376309992087131,0.177626041784256,3.725,0.335,642.282106464265,25.9052169693372,174.106121100326,0.00246403112453398,0.0157936732750868,0,0.0083525188634535,0.00211384120506763,0.000167190211142205,0.00107163726272824,0,0.000566737724392241,0.000143429015111646,0.0197499193428542,0.00677377288468972,0.000701014829321919,0.0123139136943571,0.268124490623792,0.0138493797527147,0.00251205304046489,0.00374082123023872,0,0.000187430844042343,0.000111547911945872,0.000172016311874624,0.00026888347432968,0,4.9457863919378e-05,1.00919455177477e-05
"AQUE",2010-10-08,0.200085635769643,0.0568825563660981,0.00308980965505291,0.183826960367733,3.65,0.835,742.284560262005,28.6834027732545,198.925197914418,0.00300039230998723,0.00879738962217191,0.00038559675423909,0.00818608242488024,0.00225435072541851,0.000145298980127546,0.000426028201589302,1.86731631543443e-05,0.000396424635410489,0.000109170677502002,0.0240470941346551,0.00788930813277365,0.000646914804707402,0.00951702665898258,0.324557714611117,0.0427348565001283,0.00319512545823202,0.0022649600333668,3.92313942350878e-05,0.000162543704224297,0.000116806537945021,0.000152876915282529,0.000116012845772796,2.63874592800298e-06,3.99623277194473e-05,9.68772865679244e-06
"AQUE",2011-10-07,0,0,0,-99999,0,0,669.734034763254,45.0847889018535,203.508750699265,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,-99999,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
"AQUE",2012-10-03,0.300857836209296,0.0798583832919801,0.00321570640795115,0.00518139078964285,7.855,2.17,760.905680345292,76.0680639840077,269.111371277841,0,0.00975980085766492,0,0.00445607921327435,0.00247476862534916,0,0.000580714143427901,0,0.000265139449167266,0.000147250252685558,0.0248594963696762,0.0082910467984851,0.000592106945486632,0.0013786746382545,0.514004698924253,0.0914190382160631,0,0.00215910662930799,0,8.14209234521708e-05,0.000124814640233829,0,0.000135069090300356,0,2.13922603202037e-05,9.07681609192747e-06
"AQUE",2013-10-04,0.442125852186384,0.150312810194246,0.00454993704869617,0.213085665316023,7.01,0.53,863.226389294766,22.2885633780141,205.734610170181,0.00513835599424195,0.0274619016016313,8.09151916202254e-05,0.00924426104205195,0.00231367599084214,0.000761019029452738,0.00406725998105611,1.19839887823675e-05,0.0013691263458806,0.000342668250115774,0.0422341575145552,0.0176648444328831,0.000866245000427874,0.012332612011186,0.501214489124557,0.0206267954945405,0.00378167958643943,0.00667718712322784,2.32333948199582e-05,0.000191113613292884,0.000120713375832862,0.000560729246090739,0.00103574982185061,3.48967389872939e-06,0.000117018266939461,2.3463386836599e-05
"AQUE",2014-10-10,0,0,0,-99999,0,0,697.26250485532,27.7566369796526,178.315751589602,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,-99999,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
"AQUE",2015-10-05,0.0276497337382049,0.0105551783117656,0.0003056017000759,0.00980209905694867,1.47,0.575,731.245755302938,66.5254001673718,235.890483556115,0.00250133461479801,0.0205170161357822,0,0.003927413704745,0.00171860789173534,2.50546453224906e-05,0.000205508914847584,0,3.93389820078194e-05,1.72144546040032e-05,0.0027293911549594,0.00127826765487415,5.66383690054894e-05,0.00237389423269468,0.108914044277024,0.0245613776813146,0.00266063396741294,0.00577547987043805,0,5.84399495781288e-05,8.9872838911287e-05,2.68284931430957e-05,6.07164623465031e-05,0,3.48388052331514e-06,1.2284748345457e-06
"AQUE",2016-10-04,0.164494403583809,0.0557096445961156,0.00265266529902119,0.182494529083884,2.705,0.165,698.450426081341,47.7475236146507,243.681588253238,0.00274473970939711,0.0260722237858424,0,0.00813061269628868,0.00232222112112432,0.000144309724601093,0.00137079498700422,0,0.000427481875611911,0.000122095034842449,0.019990579459882,0.00769012074627131,0.000531789439749855,0.0118375305306277,0.251283118624882,0.00785271742402028,0.0029003579483318,0.00674973133992296,0,0.000228833752692886,0.000124602460500057,0.00015006369461183,0.000376403155831049,0,4.63100120140129e-05,1.10132575075459e-05
"AQUE",2017-10-02,0.149525788277024,0.044543589803661,0.00142356504788324,0.29427517746271,2.26,0.205,700.045056651558,22.2897551086998,218.142696223192,0,0.00586309481845628,0,0.00873943534424623,0.00258871192172118,0,0.000158902053007418,0,0.000236856858250837,7.01594723850262e-05,0.0195743575201832,0.00663455077244121,0.000304025100598134,0.0321880860588139,0.182306511821774,0.0100166475397941,0,0.00169081992197254,0,0.000216273610005267,0.000159510408469896,0,4.79918622739481e-05,0,2.61014743790149e-05,7.65285325700867e-06
"AQUE",2018-10-05,0.10036285707506,0.0271383424575693,0.00111572989648366,0.0958870555448552,2.005,0.085,696.612274758878,36.630443911525,239.994268678019,0.00255544731564558,0.0295265370913153,0,0.007184231894145,0.00226506056756945,8.63358619192184e-05,0.000997554914813212,0,0.000242719483595322,7.65251371855965e-05,0.0136334675049297,0.00403700371309309,0.000237263530324477,0.0121188403822669,0.201244468933843,0.00424363911575087,0.00277934251856471,0.00782911928396124,0,0.000153952767898925,0.000114881639547084,9.4862534702189e-05,0.00027910380973334,0,2.53924869436208e-05,7.19864147776468e-06
"AQUE",2019-10-03,0.180587273492527,0.0528133903841538,0.00281582937663928,0.150190925668159,3.75,0.71,700.863310037026,27.6516008272445,228.274004107878,0.00893192803025511,0.0333343815089673,0,0.00723170061207159,0.00240739810905558,0.000406008266108443,0.00151524221785143,0,0.000328723005444849,0.000109430296435392,0.0184008583910963,0.00644991724882125,0.000550556880153133,0.0246498944767135,0.300198578059036,0.0367478478916408,0.00531062038332802,0.00856261144096918,0,0.000233807394819484,0.000132698142772919,0.000245159689550506,0.000418795082228911,0,3.33728166953072e-05,8.91672380103759e-06
"AQUE",2020-10-06,0.236968051091966,0.0608568301959131,0.00322237315106554,0.365042690220149,2.925,0.155,701.636030615081,42.914116361499,241.57484331148,0.00197122489962718,0.024127994136613,0,0.0116587370816735,0.00333275102583562,0.000152037159068227,0.00186095035794205,0,0.000899218178786336,0.000257049308754978,0.0327189022818541,0.00938314899022073,0.000689833781324422,0.016636768043734,0.316811450360919,0.0104815083109898,0.00208319502624974,0.00603372964602446,0,0.000181040953073886,0.000176932308765412,0.000162808094106217,0.000516359486150478,0,0.000100627178669104,2.96229871742876e-05
"AQUE",2021-10-07,0.0446916894666573,0.013894192688,0.000449006185465357,0.0259349386282983,1.085,0.23,694.824438683023,29.951098818068,226.432084197433,0.00392610118854612,0.031588841011395,0,0.00638011601006464,0.00217459431545842,6.68811327497799e-05,0.000538115898606566,0,0.000108685274611107,3.70442136115573e-05,0.00445913842883797,0.00168298892579165,8.45367189058662e-05,0.00329033401660904,0.0790693116163719,0.00995772197647634,0.00416595923444323,0.00936000743513755,0,0.000145194361248767,0.000114099235010957,7.17287103754169e-05,0.000165612004285242,0,1.04287736178816e-05,2.78073562804878e-06
"AQUE",2022-10-13,0.0779389601391374,0.0253287839340229,0.00140789969332413,0.153182136996095,1.49,0.105,697.343550903088,50.1943152685926,259.227539843135,0.00190577875413182,0.0204525286638295,0.000372293443695444,0.00959510250573166,0.00325768197007739,7.21886203615665e-05,0.000774717329567375,1.41020304753443e-05,0.000363451009522939,0.000123397097636219,0.0107067042605596,0.0038638132017277,0.000298249079828647,0.015504480864396,0.141036201155318,0.00445370973814745,0.00201311197767776,0.00564124141165881,8.18361230916528e-05,0.000236451107157597,0.00020756242443032,7.7994462985687e-05,0.000224025137185083,3.60099949244457e-06,4.06222406374074e-05,1.54947112794147e-05
"AQUE",2023-10-02,0,0,0,-99999,0,0,699.515697462959,19.0985325480307,202.081818776784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,-99999,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
"AQUE",2024-10-04,0.000109499894870831,-99999,-99999,0,0.01,0.005,695.075940264167,42.1113684808654,241.453771041215,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3.5992869551845e-05,-99999,-99999,0,0.00197991880057151,0.00057418260317806,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
"AQUE",2002-11-20,0.673104636935102,0.183894270730459,0.0177695742515446,0.5367155979052,5.495,0.315,615.034762024181,26.4274933762386,168.102703525168,0.00176447552746957,0.015517493426361,0,0.0123669210448873,0.0033883224472344,0.000381290797559799,0.00335322159619364,0,0.00267240498105773,0.000732192738398892,0.0813131721578742,0.025611736275897,0.00344790155476161,0.012471263363583,0.571793313720872,0.0264288078357452,0.00189159274595873,0.0040631848089671,0,0.00016807704694532,0.000178402828959074,0.000410810098699009,0.000937627830781282,0,0.000242140321749861,6.24623108550434e-05
"AQUE",2003-11-06,0.680105521301126,0.191691476143299,0.0178882087228831,0.487642431309135,6.4,0.325,678.406078663153,35.5031805586175,192.142414885524,0.00167238913742581,0.00883288362486559,0,0.0123419597559828,0.00290930632484841,0.000355551435010129,0.00187787900424446,0,0.00262391174630049,0.000618521141721888,0.0717338552565086,0.024432295659806,0.00347273782804005,0.0195423589139324,0.536279781285056,0.0209026086104618,0.00181036467232246,0.00272293993760841,0,0.000182102252422896,0.000157407549240086,0.000384560909161196,0.000610396905225206,0,0.00023870287272076,5.26300372541714e-05
"AQUE",2004-11-03,0.425062299806751,0.116746760430916,0.00610682614764078,0.366706381177263,5.26,0.555,641.497741819983,30.6217300454209,175.469017954031,0.00596621730939879,0.0304843220080518,0.000407497890400148,0.0114711496599419,0.00292383696769578,0.000777057622516712,0.0039703674129157,5.30737191546955e-05,0.00149403614049487,0.000380809093085666,0.049885571986584,0.0158869323100558,0.00121061407457189,0.018834644721392,0.484804185339463,0.0361456353267585,0.00461484930385284,0.00757401271516195,0.000106878427019101,0.000177628289156589,0.000145560360195454,0.000598779766209299,0.0010535369395358,1.3911776301686e-05,0.00013357428691294,3.23550546095351e-05
"AQUE",2005-11-07,0.288664073066172,0.0749912556264307,0.00428786907958217,0.30220503679471,3.89,0.16,640.555743508392,29.87231360637,174.955906265774,0.00195571276174458,0.0147593128128502,0.000853721422028282,0.0107726135713488,0.00308523242352312,0.000164204367404576,0.00123921246062658,7.16796396618275e-05,0.000904483639611443,0.000259040411409283,0.0309601286341486,0.00945855845597321,0.0008125229816848,0.0248794676895681,0.287440475016029,0.00679419734083753,0.00194387028359047,0.00373070397503891,0.000144092209181991,0.000200005191441254,0.00015635669026708,0.000164354008186191,0.000333877128140051,1.27481024441225e-05,8.38466152520294e-05,2.18613889110667e-05
"AQUE",2006-11-02,0.526048138878265,0.155740957194131,0.00428151595877373,0.182032765042896,9.07,1.555,642.267809424575,31.2202643081494,176.391956597742,0,0.0056827920534899,0.000159731038734559,0.00851607589298048,0.00219679324563525,0,0.000849443869889354,2.38760367099487e-05,0.0012729532234709,0.00032836896693646,0.0440634709793678,0.0170371098555157,0.000799478417261184,0.0160956431117126,0.601795447804447,0.0672570731247152,0,0.00139504861186727,2.57202446752757e-05,0.000182954753071615,0.000114533747597527,0,0.000220389402804285,4.16325842321704e-06,0.000115202775312311,2.39295203591064e-05
"AQUE",2007-11-07,0.442552190868123,0.110233911072615,0.00770436894913529,0.26062325050998,6.555,0.51,633.453043319002,34.7728739250209,194.791508423355,0,0.0108500683882622,0.000845596862032442,0.0100708736843387,0.00246289356526376,0,0.00148533581052671,0.000115759205887085,0.00137866682414848,0.000337161378075699,0.03867611042346,0.012467472188076,0.00138037961157223,0.00984495110311132,0.442982282016249,0.0195729878580964,0,0.00280240363451212,0.000115881206502087,0.000192470298377877,0.000133772308358265,0,0.00039822858958798,1.87317953311127e-05,0.000116056364220433,2.31420075590161e-05
"AQUE",2008-11-06,0.457004313585928,0.133500131323599,0.00508490785850446,0.438770884008293,5.085,0.42,585.75232811188,16.4883757454013,141.864969776552,0.00408859553259067,0.0190670637427639,4.62375558521536e-05,0.0109776206992441,0.00225111544920751,0.000578607074242869,0.00269831972340205,6.5434148960203e-06,0.00155352343960346,0.000318571820926382,0.038850957642278,0.015145335883766,0.00091718269409914,0.0150184363821105,0.338432773018972,0.019108111961604,0.00303243200390631,0.00451729209573076,1.17289306510377e-05,0.000184983900630335,0.000116514222690873,0.000428968305881702,0.000674256659105011,1.72456366103881e-06,0.000121629771804628,2.04800383135118e-05
"AQUE",2009-11-06,0.234895253916623,0.0812668166879306,0.00285856623666246,0.226969293922965,3.79,0.29,582.313725275999,25.6592478500924,155.575176944154,0.00743811837714032,0.0306401850969907,0,0.0087848413398082,0.00204412291792864,0.000515714664335773,0.00212440727228055,0,0.000609088384063068,0.000141727263674704,0.024565925024066,0.0100075939318466,0.000536303093784059,0.0174522900986147,0.287091470714086,0.0130943779169702,0.00454094946210701,0.00734267403130529,0,0.000189333599464751,0.000103501805319756,0.000318050959300419,0.000541346796792436,0,5.43276767143362e-05,1.07907509900938e-05
"AQUE",2010-11-02,0.167222310710955,0.0509583331165403,0.0033401533667054,0.15846666514786,3.255,0.52,614.611979940155,19.3343235765618,158.980297973496,0.00296431888614887,0.00819123331127189,0.00368990755732493,0.00868364970526494,0.00216031705478155,0.000159676475315224,0.000441230283874008,0.000198761150747216,0.000467754864123332,0.000116367984052833,0.0188694284074501,0.00678060184113684,0.000680139303109211,0.0104908027839621,0.284114715153955,0.0257789109687933,0.00299891057374587,0.00221741775689388,0.000259126344466176,0.000166356855409906,0.000111834099639394,0.000163485657636229,0.000128847863961985,2.46499863052376e-05,4.80424654458256e-05,1.00122596328906e-05
"AQUE",2011-11-02,0,0,0,-99999,0,0,639.931435051263,32.0277898539597,177.890781748796,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,-99999,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
"AQUE",2012-11-02,0.379796263207711,0.104441255187977,0.00398102358320177,0.00290783804323306,8.97,2.335,741.614943802034,69.7905340215575,249.914204019303,0.00958940241505936,0.0215833399325245,0,0.00402546853685531,0.00239021071671233,0.000878396000618732,0.0019770491065169,0,0.000368735747061497,0.000218944981482785,0.0316403370909463,0.0111345669308407,0.000723550615737824,0.00053128896159762,0.579458338539668,0.0971719010962241,0.00442191535077099,0.00487909618137919,0,5.89463575988495e-05,0.000118257099024574,0.0004152527091015,0.000466725739990397,0,2.92563198416158e-05,1.36460384353626e-05
"AQUE",2013-11-07,0.328104197197152,0.090678519056583,0.00314544395851341,0.0693314150302467,6.38,0.54,735.491576993561,12.1570431382536,162.208601017412,0.00656304562688852,0.0181728347894906,0.000938343343387018,0.00780701897872014,0.00208069565197528,0.000774404628513116,0.00214429826855518,0.000110719545400735,0.000921186896406946,0.000245511068339269,0.0308750823383923,0.0105873531909385,0.00058986421563596,0.00407513476403848,0.470601095580697,0.0226525193769794,0.00400114820462134,0.00490972909297862,0.000111922849550139,0.00016837562002699,0.000108083093880914,0.000481749956682066,0.000596877213218629,1.62310585144236e-05,8.02193499695921e-05,1.75215904988797e-05
"AQUE",2014-11-13,0,0,0,-99999,0,0,594.960588871164,25.4538307411455,156.07923269661,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,-99999,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
